Date,AAPL,MSFT
2018-06-26,43.684200286865234,92.44419860839844
2018-06-27,43.6202507019043,91.0073471069336
2018-06-28,43.937644958496094,92.02435302734375
2018-06-29,43.84526443481445,92.00568389892578
2018-07-02,44.33557891845703,93.31190490722656
2018-07-03,43.56340408325195,92.41621398925781
2018-07-05,43.91394805908203,93.07868194580078
2018-07-06,44.5226936340332,94.38490295410156
2018-07-09,45.14089584350586,95.02870178222656
2018-07-10,45.08641815185547,95.2806167602539
2018-07-11,44.501373291015625,95.14999389648438
2018-07-12,45.24748229980469,97.21196746826172
2018-07-13,45.31854248046875,98.36893463134766
2018-07-16,45.21906661987305,97.88375091552734
2018-07-17,45.346961975097656,98.85408782958984
2018-07-18,45.0982666015625,98.07969665527344
2018-07-19,45.44881057739258,97.40791320800781
2018-07-20,45.344600677490234,99.15265655517578
2018-07-23,45.384857177734375,100.73883056640625
2018-07-24,45.7140998840332,100.4495620727539
2018-07-25,46.14519119262695,103.40727233886719
2018-07-26,46.00070571899414,102.2783203125
2018-07-27,45.235633850097656,100.46823120117188
2018-07-30,44.982208251953125,98.31291961669922
2018-07-31,45.072200775146484,98.97541046142578
2018-08-01,47.72742462158203,99.1620101928711
2018-08-02,49.122528076171875,100.3656005859375
2018-08-03,49.26464080810547,100.80412292480469
2018-08-06,49.520450592041016,100.8880844116211
2018-08-07,49.05620574951172,101.58784484863281
2018-08-08,49.08936309814453,102.15699768066406
2018-08-09,49.4754524230957,102.32495880126953
2018-08-10,49.32807922363281,101.6998291015625
2018-08-13,49.64657974243164,100.9627456665039
2018-08-14,49.855751037597656,102.22233581542969
2018-08-15,49.972232818603516,100.83612060546875
2018-08-16,50.704315185546875,100.81739807128906
2018-08-17,51.71687316894531,100.76118469238281
2018-08-20,51.21296691894531,100.09619903564453
2018-08-21,51.11314010620117,99.26260375976562
2018-08-22,51.11551284790039,100.27416229248047
2018-08-23,51.220096588134766,100.74248504638672
2018-08-24,51.37936019897461,101.52922058105469
2018-08-27,51.80244445800781,102.65316009521484
2018-08-28,52.220787048339844,103.27133178710938
2018-08-29,53.000404357910156,104.91976165771484
2018-08-30,53.4876823425293,104.85418701171875
2018-08-31,54.105682373046875,105.21014404296875
2018-09-04,54.27919006347656,104.62942504882812
2018-09-05,53.9250373840332,101.61351776123047
2018-09-06,53.0289421081543,101.84767150878906
2018-09-07,52.60108947753906,101.35128784179688
2018-09-10,51.8951416015625,102.44710540771484
2018-09-11,53.20719909667969,104.18921661376953
2018-09-12,52.54642105102539,104.62942504882812
2018-09-13,53.8156852722168,105.75337982177734
2018-09-14,53.20481872558594,106.18418884277344
2018-09-17,51.788185119628906,105.03216552734375
2018-09-18,51.87375259399414,106.03436279296875
2018-09-19,51.904659271240234,104.62005615234375
2018-09-20,52.299217224121094,106.37151336669922
2018-09-21,51.73588943481445,107.01780700683594
2018-09-24,52.479862213134766,107.40180969238281
2018-09-25,52.81262969970703,107.19575500488281
2018-09-26,52.391929626464844,106.75553894042969
2018-09-27,53.46866226196289,107.1583023071289
2018-09-28,53.656436920166016,107.12084197998047
2018-10-01,54.01771926879883,108.2822265625
2018-10-02,54.49787139892578,107.85140228271484
2018-10-03,55.16102981567383,107.8701171875
2018-10-04,54.19123840332031,105.64097595214844
2018-10-05,53.31177520751953,105.02281188964844
2018-10-08,53.188194274902344,103.82394409179688
2018-10-09,53.9250373840332,105.14456176757812
2018-10-10,51.42688751220703,99.43119812011719
2018-10-11,50.972896575927734,99.19706726074219
2018-10-12,52.793617248535156,102.62507629394531
2018-10-15,51.66457748413086,100.77992248535156
2018-10-16,52.803131103515625,103.96442413330078
2018-10-17,52.57494354248047,103.69281005859375
2018-10-18,51.34607696533203,101.62287902832031
2018-10-19,52.128082275390625,101.77274322509766
2018-10-22,52.44658660888672,102.6812515258789
2018-10-23,52.94099426269531,101.24823760986328
2018-10-24,51.12501525878906,95.83460235595703
2018-10-25,52.24456024169922,101.43555450439453
2018-10-26,51.41263198852539,100.18049621582031
2018-10-29,50.44760513305664,97.26765441894531
2018-10-30,50.699554443359375,97.15523529052734
2018-10-31,52.0211296081543,100.04000854492188
2018-11-01,52.819759368896484,99.2063980102539
2018-11-02,49.31618881225586,99.43119812011719
2018-11-05,47.91619110107422,100.69561767578125
2018-11-06,48.434364318847656,100.892333984375
2018-11-07,49.903289794921875,104.86357879638672
2018-11-08,49.72917175292969,104.66690063476562
2018-11-09,48.770320892333984,102.62507629394531
2018-11-12,46.31355285644531,100.09619903564453
2018-11-13,45.85081481933594,100.16175842285156
2018-11-14,44.5556755065918,98.74134826660156
2018-11-15,45.65523910522461,100.914306640625
2018-11-16,46.16090393066406,101.86438751220703
2018-11-19,44.33145523071289,98.41212463378906
2018-11-20,42.2133903503418,95.6748275756836
2018-11-21,42.16568374633789,96.9917221069336
2018-11-23,41.09471130371094,96.95409393310547
2018-11-26,41.650482177734375,100.15238952636719
2018-11-27,41.55984878540039,100.78260803222656
2018-11-28,43.157936096191406,104.52645874023438
2018-11-29,42.826393127441406,103.6516342163086
2018-11-30,42.59502410888672,104.3100814819336
2018-12-03,44.0833854675293,105.43888092041016
2018-12-04,42.14421463012695,102.08071899414062
2018-12-06,41.67432403564453,102.71096801757812
2018-12-07,40.188350677490234,98.60025024414062
2018-12-10,40.4531135559082,101.20590209960938
2018-12-11,40.221736907958984,102.14656829833984
2018-12-12,40.33385467529297,102.60749816894531
2018-12-13,40.775115966796875,102.95552825927734
2018-12-14,39.47039794921875,99.73847961425781
2018-12-17,39.10307693481445,96.78479766845703
2018-12-18,39.61112976074219,97.80072021484375
2018-12-19,38.37558364868164,97.5373306274414
2018-12-20,37.407203674316406,95.4866714477539
2018-12-21,35.95222091674805,92.40130615234375
2018-12-24,35.02199172973633,88.5445785522461
2018-12-26,37.4882926940918,94.59306335449219
2018-12-27,37.244998931884766,95.17626190185547
2018-12-28,37.26408386230469,94.4331283569336
2018-12-31,37.62425231933594,95.5431137084961
2019-01-02,37.66718292236328,95.11981201171875
2019-01-03,33.91524887084961,91.62056732177734
2019-01-04,35.36307144165039,95.88175964355469
2019-01-07,35.284366607666016,96.0040283203125
2019-01-08,35.95699691772461,96.70014190673828
2019-01-09,36.567596435546875,98.08290100097656
2019-01-10,36.684486389160156,97.45265197753906
2019-01-11,36.324310302734375,96.70014190673828
2019-01-14,35.77810287475586,95.99464416503906
2019-01-15,36.51034927368164,98.77898406982422
2019-01-16,36.956398010253906,99.1270523071289
2019-01-17,37.175838470458984,99.82311248779297
2019-01-18,37.40481948852539,101.31877899169922
2019-01-22,36.56521224975586,99.40923309326172
2019-01-23,36.713096618652344,100.37812805175781
2019-01-24,36.42210388183594,99.89840698242188
2019-01-25,37.629032135009766,100.8108139038086
2019-01-28,37.28077697753906,98.8448486328125
2019-01-29,36.89437484741211,96.83184051513672
2019-01-30,39.415531158447266,100.06768798828125
2019-01-31,39.69937515258789,98.23340606689453
2019-02-01,39.71846389770508,96.68131256103516
2019-02-04,40.84667205810547,99.46570587158203
2019-02-05,41.545528411865234,100.85787963867188
2019-02-06,41.55984878540039,99.73847961425781
2019-02-07,40.77273178100586,99.02357482910156
2019-02-08,40.82062530517578,99.39981842041016
2019-02-11,40.58588409423828,99.00475311279297
2019-02-12,40.93561553955078,100.54743194580078
2019-02-13,40.76552963256836,100.47218322753906
2019-02-14,40.9140510559082,100.5568618774414
2019-02-15,40.82303237915039,101.79850769042969
2019-02-19,40.9451904296875,101.75149536132812
2019-02-20,41.20869445800781,101.22247314453125
2019-02-21,40.97632598876953,103.35743713378906
2019-02-22,41.433868408203125,104.83114624023438
2019-02-25,41.735679626464844,105.41686248779297
2019-02-26,41.759639739990234,106.14424896240234
2019-02-27,41.88898849487305,105.96476745605469
2019-02-28,41.47697830200195,105.83251190185547
2019-03-01,41.9129524230957,106.30484008789062
2019-03-04,42.123741149902344,106.04977416992188
2019-03-05,42.047088623046875,105.52075958251953
2019-03-06,41.80516052246094,105.5679931640625
2019-03-07,41.321285247802734,104.2832260131836
2019-03-08,41.41949462890625,104.39659118652344
2019-03-11,42.85435104370117,106.58824920654297
2019-03-12,43.33583068847656,107.33454895019531
2019-03-13,43.52747344970703,108.16586303710938
2019-03-14,44.01134490966797,108.25086212158203
2019-03-15,44.58384323120117,109.49786376953125
2019-03-18,45.038997650146484,111.06603240966797
2019-03-19,44.682064056396484,111.14161682128906
2019-03-20,45.07252883911133,111.018798828125
2019-03-21,46.73257064819336,113.56942749023438
2019-03-22,45.764808654785156,110.57479858398438
2019-03-25,45.21147537231445,111.15105438232422
2019-03-26,44.74435043334961,111.38723754882812
2019-03-27,45.146793365478516,110.31028747558594
2019-03-28,45.20667266845703,110.46143341064453
2019-03-29,45.50131607055664,111.41557312011719
2019-04-01,45.81032943725586,112.4358139038086
2019-04-02,46.476261138916016,112.59642028808594
2019-04-03,46.79484176635742,113.333251953125
2019-04-04,46.87628936767578,112.75700378417969
2019-04-05,47.19009017944336,113.25768280029297
2019-04-08,47.932682037353516,113.29548645019531
2019-04-09,47.78895950317383,112.68142700195312
2019-04-10,48.0572395324707,113.54109191894531
2019-04-11,47.657203674316406,113.67335510253906
2019-04-12,47.63804626464844,114.2590560913086
2019-04-15,47.724273681640625,114.35353088378906
2019-04-16,47.729061126708984,114.0890121459961
2019-04-17,48.65849685668945,115.03368377685547
2019-04-18,48.83335876464844,116.54517364501953
2019-04-22,48.99386978149414,116.91358947753906
2019-04-23,49.70050811767578,118.50068664550781
2019-04-24,49.62385940551758,118.09445190429688
2019-04-25,49.17351531982422,122.00541687011719
2019-04-26,48.93876266479492,122.70449829101562
2019-04-29,49.013023376464844,122.59115600585938
2019-04-30,48.06922149658203,123.37522888183594
2019-05-01,50.42872619628906,120.80569458007812
2019-05-02,50.10054397583008,119.22806549072266
2019-05-03,50.72335433959961,121.76925659179688
2019-05-06,49.940059661865234,121.06072998046875
2019-05-07,48.593814849853516,118.57623291015625
2019-05-08,48.60341262817383,118.56678771972656
2019-05-09,48.081199645996094,118.55735778808594
2019-05-10,47.41510772705078,120.09716796875
2019-05-13,44.659358978271484,116.52628326416016
2019-05-14,45.366336822509766,117.82994842529297
2019-05-15,45.9097900390625,119.48925018310547
2019-05-16,45.707801818847656,122.24845123291016
2019-05-17,45.448089599609375,121.43301391601562
2019-05-20,44.026947021484375,119.67887878417969
2019-05-21,44.87098693847656,120.32363891601562
2019-05-22,43.952388763427734,121.05374145507812
2019-05-23,43.20212936401367,119.6409683227539
2019-05-24,43.03622055053711,119.69784545898438
2019-05-28,42.8582763671875,119.62202453613281
2019-05-29,42.65388107299805,118.4652099609375
2019-05-30,42.87510681152344,119.21427917480469
2019-05-31,42.09840774536133,117.27051544189453
2019-06-03,41.67278289794922,113.6295166015625
2019-06-04,43.19733428955078,116.7774658203125
2019-06-05,43.894691467285156,119.3091049194336
2019-06-06,44.53913879394531,121.19596862792969
2019-06-07,45.7246208190918,124.5904312133789
2019-06-10,46.308963775634766,125.72825622558594
2019-06-11,46.84519577026367,125.2541732788086
2019-06-12,46.69611740112305,124.67576599121094
2019-06-13,46.68649673461914,125.4627914428711
2019-06-14,46.347442626953125,125.5860366821289
2019-06-17,46.62397384643555,125.96530151367188
2019-06-18,47.72050094604492,128.15557861328125
2019-06-19,47.58103561401367,128.65814208984375
2019-06-20,47.9633674621582,129.8528289794922
2019-06-21,47.79985427856445,129.87179565429688
2019-06-24,47.75177001953125,130.63983154296875
2019-06-25,47.02796173095703,126.51524353027344
2019-06-26,48.045135498046875,126.98931121826172
2019-06-27,48.030704498291016,127.19789123535156
2019-06-28,47.59305191040039,127.01779174804688
2019-07-01,48.46595001220703,128.64866638183594
2019-07-02,48.74969482421875,129.5020294189453
2019-07-03,49.15367126464844,130.33642578125
2019-07-05,49.110389709472656,129.95712280273438
2019-07-08,48.09803009033203,129.86233520507812
2019-07-09,48.39140319824219,129.38824462890625
2019-07-10,48.86991882324219,130.70619201660156
2019-07-11,48.51404571533203,131.22767639160156
2019-07-12,48.88676834106445,131.7017364501953
2019-07-15,49.346065521240234,131.7017364501953
2019-07-16,49.175323486328125,129.97610473632812
2019-07-17,48.898780822753906,129.20809936523438
2019-07-18,49.45425796508789,129.35031127929688
2019-07-19,48.716041564941406,129.53990173339844
2019-07-22,49.82939529418945,131.25613403320312
2019-07-23,50.21894073486328,132.07154846191406
2019-07-24,50.178062438964844,133.42745971679688
2019-07-25,49.78129577636719,132.92491149902344
2019-07-26,49.95443344116211,134.01528930664062
2019-07-29,50.420928955078125,133.7213897705078
2019-07-30,50.20452117919922,133.07662963867188
2019-07-31,51.2288932800293,129.20809936523438
2019-08-01,50.12035369873047,130.90528869628906
2019-08-02,49.05989456176758,129.80538940429688
2019-08-05,46.49170684814453,125.35847473144531
2019-08-06,47.371822357177734,127.70996856689453
2019-08-07,47.86237716674805,128.26931762695312
2019-08-08,48.918025970458984,131.69229125976562
2019-08-09,48.51491928100586,130.57345581054688
2019-08-12,48.39180374145508,128.75294494628906
2019-08-13,50.441131591796875,131.41732788085938
2019-08-14,48.93973922729492,127.45975494384766
2019-08-15,48.69595718383789,127.17436218261719
2019-08-16,49.84491729736328,129.505126953125
2019-08-19,50.774227142333984,131.67417907714844
2019-08-20,50.776649475097656,130.58010864257812
2019-08-21,51.32698440551758,132.03567504882812
2019-08-22,51.283546447753906,131.07485961914062
2019-08-23,48.91319274902344,126.89851379394531
2019-08-26,49.842498779296875,128.85818481445312
2019-08-27,49.28009796142578,129.13412475585938
2019-08-28,49.610774993896484,128.96287536621094
2019-08-29,50.45077896118164,131.39828491210938
2019-08-30,50.38560485839844,131.15097045898438
2019-09-03,49.651817321777344,129.41952514648438
2019-09-04,50.494232177734375,130.93212890625
2019-09-05,51.48147964477539,133.234375
2019-09-06,51.476654052734375,132.33058166503906
2019-09-09,51.69630432128906,130.82745361328125
2019-09-10,52.3069953918457,129.45755004882812
2019-09-11,53.97010803222656,129.4956512451172
2019-09-12,53.84941101074219,130.82745361328125
2019-09-13,52.801822662353516,130.63723754882812
2019-09-16,53.07939910888672,129.69541931152344
2019-09-17,53.27250289916992,130.70382690429688
2019-09-18,53.77217102050781,131.77880859375
2019-09-19,53.335269927978516,134.20474243164062
2019-09-20,52.55560302734375,132.65403747558594
2019-09-23,52.794586181640625,132.36862182617188
2019-09-24,52.54354476928711,130.69430541992188
2019-09-25,53.35216522216797,132.57798767089844
2019-09-26,53.07699203491211,132.74916076660156
2019-09-27,52.81871795654297,131.02725219726562
2019-09-30,54.06182861328125,132.26400756835938
2019-10-01,54.21147918701172,130.39938354492188
2019-10-02,52.85251235961914,128.09713745117188
2019-10-03,53.30148696899414,129.64784240722656
2019-10-04,54.795616149902344,131.39828491210938
2019-10-07,54.80768966674805,130.44692993164062
2019-10-08,54.165611267089844,129.06753540039062
2019-10-09,54.800453186035156,131.51243591308594
2019-10-10,55.53907012939453,132.33058166503906
2019-10-11,57.016319274902344,132.8823699951172
2019-10-14,56.934234619140625,132.75872802734375
2019-10-15,56.801483154296875,134.68040466308594
2019-10-16,56.57217025756836,133.5768585205078
2019-10-17,56.79182815551758,132.89190673828125
2019-10-18,57.0645866394043,130.72283935546875
2019-10-21,58.05424499511719,131.6931915283203
2019-10-22,57.92149353027344,129.73342895507812
2019-10-23,58.69872283935547,130.56112670898438
2019-10-24,58.79527282714844,133.1296844482422
2019-10-25,59.5194206237793,133.8813018798828
2019-10-28,60.11562728881836,137.1728973388672
2019-10-29,58.72529602050781,135.87911987304688
2019-10-30,58.71803283691406,137.5724334716797
2019-10-31,60.04562759399414,136.39279174804688
2019-11-01,61.7497673034668,136.7257537841797
2019-11-04,62.15528106689453,137.51536560058594
2019-11-05,62.065975189208984,137.42971801757812
2019-11-06,62.092525482177734,137.04925537109375
2019-11-07,62.80916213989258,137.2394561767578
2019-11-08,62.981056213378906,138.85675048828125
2019-11-11,63.47977828979492,138.9994354248047
2019-11-12,63.42167282104492,139.91270446777344
2019-11-13,64.02937316894531,140.14102172851562
2019-11-14,63.58632278442383,140.8545684814453
2019-11-15,64.3416748046875,142.67156982421875
2019-11-18,64.66609191894531,143.0236053466797
2019-11-19,64.47000885009766,143.07113647460938
2019-11-20,63.719459533691406,142.822998046875
2019-11-21,63.43378829956055,142.68934631347656
2019-11-22,63.37809753417969,142.79434204101562
2019-11-25,64.4893569946289,144.3598175048828
2019-11-26,63.985782623291016,145.1234893798828
2019-11-27,64.84526824951172,145.40028381347656
2019-11-29,64.70240783691406,144.5030059814453
2019-12-02,63.954307556152344,142.7561492919922
2019-12-03,62.813987731933594,142.52706909179688
2019-12-04,63.368408203125,143.0425262451172
2019-12-05,64.29808807373047,143.118896484375
2019-12-06,65.54007720947266,144.856201171875
2019-12-09,64.62249755859375,144.4839630126953
2019-12-10,65.00020599365234,144.264404296875
2019-12-11,65.55463409423828,144.80850219726562
2019-12-12,65.72168731689453,146.27854919433594
2019-12-13,66.61503601074219,147.50991821289062
2019-12-16,67.75533294677734,148.46449279785156
2019-12-17,67.88850402832031,147.66262817382812
2019-12-18,67.7262954711914,147.35720825195312
2019-12-19,67.7940902709961,148.63633728027344
2019-12-20,67.65367126464844,150.25906372070312
2019-12-23,68.7576675415039,150.25906372070312
2019-12-24,68.82302856445312,150.23046875
2019-12-26,70.1884994506836,151.46185302734375
2019-12-27,70.16187286376953,151.73866271972656
2019-12-30,70.57827758789062,150.43087768554688
2019-12-31,71.09394836425781,150.53591918945312
2020-01-02,72.71604919433594,153.32330322265625
2020-01-03,72.00911712646484,151.4141082763672
2020-01-06,72.58290100097656,151.8054656982422
2020-01-07,72.2415542602539,150.42138671875
2020-01-08,73.40363311767578,152.8173370361328
2020-01-09,74.96280670166016,154.72647094726562
2020-01-10,75.13225555419922,154.01055908203125
2020-01-13,76.73744201660156,155.8624267578125
2020-01-14,75.70121002197266,154.76467895507812
2020-01-15,75.37678527832031,155.7669677734375
2020-01-16,76.32099151611328,158.62115478515625
2020-01-17,77.16593933105469,159.5089111328125
2020-01-21,76.64300537109375,158.9361572265625
2020-01-22,76.91657257080078,158.1724853515625
2020-01-23,77.2870101928711,159.14613342285156
2020-01-24,77.06427764892578,157.54244995117188
2020-01-27,74.79816436767578,154.9078369140625
2020-01-28,76.91414642333984,157.9434051513672
2020-01-29,78.5241470336914,160.40623474121094
2020-01-30,78.41036987304688,164.93084716796875
2020-01-31,74.93373107910156,162.49668884277344
2020-02-03,74.72795867919922,166.45814514160156
2020-02-04,77.19498443603516,171.93740844726562
2020-02-05,77.824462890625,171.72735595703125
2020-02-06,78.73477935791016,175.2879638671875
2020-02-07,77.66456604003906,175.5361328125
2020-02-10,78.03343200683594,180.1276397705078
2020-02-11,77.56265258789062,176.06114196777344
2020-02-12,79.40458679199219,176.31886291503906
2020-02-13,78.8391342163086,175.3643341064453
2020-02-14,78.85855865478516,176.92979431152344
2020-02-18,77.41462707519531,178.72439575195312
2020-02-19,78.53579711914062,179.2604522705078
2020-02-20,77.7300796508789,176.52288818359375
2020-02-21,75.97067260742188,170.94252014160156
2020-02-24,72.36202239990234,163.57225036621094
2020-02-25,69.91096496582031,160.873046875
2020-02-26,71.02001953125,162.8831329345703
2020-02-27,66.37754821777344,151.40655517578125
2020-02-28,66.33873748779297,155.07249450683594
2020-03-02,72.5149154663086,165.39093017578125
2020-03-03,70.2118911743164,157.46548461914062
2020-03-04,73.4686508178711,163.24681091308594
2020-03-05,71.08553314208984,159.15011596679688
2020-03-06,70.14151000976562,154.65138244628906
2020-03-09,64.59388732910156,144.1702880859375
2020-03-10,69.24603271484375,154.02919006347656
2020-03-11,66.8410873413086,147.05136108398438
2020-03-12,60.240203857421875,133.10525512695312
2020-03-13,67.45748138427734,152.02870178222656
2020-03-16,58.7792854309082,129.62115478515625
2020-03-17,61.36381912231445,140.29367065429688
2020-03-18,59.861637115478516,134.3878631591797
2020-03-19,59.40297317504883,136.59896850585938
2020-03-20,55.63174057006836,131.46847534179688
2020-03-23,54.449893951416016,130.1571502685547
2020-03-24,59.912601470947266,141.9878692626953
2020-03-25,59.58255386352539,140.6287078857422
2020-03-26,62.71796798706055,149.42515563964844
2020-03-27,60.12130355834961,143.28965759277344
2020-03-30,61.83704376220703,153.3687286376953
2020-03-31,61.71084976196289,150.95663452148438
2020-04-01,58.46379852294922,145.59649658203125
2020-04-02,59.43937683105469,148.61155700683594
2020-04-03,58.585140228271484,147.24281311035156
2020-04-06,63.695945739746094,158.1929473876953
2020-04-07,62.95822525024414,156.48915100097656
2020-04-08,64.56962585449219,158.0589599609375
2020-04-09,65.03556060791016,158.06849670410156
2020-04-13,66.31201934814453,158.4226531982422
2020-04-14,69.66101837158203,166.26194763183594
2020-04-15,69.02518463134766,164.51988220214844
2020-04-16,69.57365417480469,169.4589080810547
2020-04-17,68.62962341308594,170.9521484375
2020-04-20,67.2051010131836,167.56365966796875
2020-04-21,65.12777709960938,160.6337432861328
2020-04-22,67.0036849975586,166.08969116210938
2020-04-23,66.7439956665039,164.07958984375
2020-04-24,68.67089080810547,167.0755615234375
2020-04-27,68.71944427490234,166.596923828125
2020-04-28,67.60552978515625,162.53848266601562
2020-04-29,69.8260269165039,169.83224487304688
2020-04-30,71.29908752441406,171.5360107421875
2020-05-01,70.1512222290039,167.0947265625
2020-05-04,71.1437759399414,171.18182373046875
2020-05-05,72.21155548095703,173.01962280273438
2020-05-06,72.95660400390625,174.723388671875
2020-05-07,73.71133422851562,175.73805236816406
2020-05-08,75.4657974243164,176.771728515625
2020-05-11,76.65326690673828,178.74359130859375
2020-05-12,75.77725219726562,174.69473266601562
2020-05-13,74.8623046875,172.0529022216797
2020-05-14,75.32221221923828,172.79946899414062
2020-05-15,74.87690734863281,175.31683349609375
2020-05-18,76.64108276367188,176.99192810058594
2020-05-19,76.19820404052734,175.76673889160156
2020-05-20,77.68014526367188,178.2047576904297
2020-05-21,77.10098266601562,176.0642852783203
2020-05-22,77.59740447998047,176.14105224609375
2020-05-26,77.07179260253906,174.27894592285156
2020-05-27,77.40760040283203,174.5093536376953
2020-05-28,77.44165802001953,174.11578369140625
2020-05-29,77.36622619628906,175.8915252685547
2020-06-01,78.31767272949219,175.48838806152344
2020-06-02,78.68025207519531,177.48487854003906
2020-06-03,79.11339569091797,177.91677856445312
